,Unnamed: 0,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges
4765,101,David Wear,2015,2015,F,6-10,230.0,"September 21, 1990","UNC, UCLA"
4766,102,Travis Wear,2015,2018,F,6-10,230.0,"September 21, 1990","UNC, UCLA"
4767,103,Clarence Weatherspoon,1993,2005,F,6-6,240.0,"September 8, 1970",Southern Miss
4768,104,Nick Weatherspoon,1974,1980,F,6-7,195.0,"July 20, 1950",Illinois
4769,105,Quinndary Weatherspoon,2020,2022,G,6-3,205.0,"September 10, 1996",Mississippi State
4770,106,Kyle Weaver,2009,2011,G,6-6,201.0,"February 18, 1986",Washington State
4771,107,James Webb III,2018,2018,F,6-9,202.0,"August 19, 1993",Boise State
4772,108,Jeff Webb,1971,1972,G,6-4,170.0,"July 6, 1948",Kansas State
4773,109,Marcus Webb,1993,1993,F-C,6-9,255.0,"May 9, 1970",Alabama
4774,110,Spud Webb,1986,1998,G,5-6,133.0,"July 13, 1963","Midland College, NC State"
4775,111,Chris Webber*,1994,2008,F-C,6-10,245.0,"March 1, 1973",Michigan
4776,112,Briante Weber,2016,2018,G,6-2,165.0,"December 29, 1992",VCU
4777,113,Jake Weber,1947,1947,C,6-6,225.0,"March 18, 1918",Purdue
4778,114,Elnardo Webster,1972,1972,F,6-5,190.0,"March 6, 1948","Wharton County Junior College, Saint Peter's College"
4779,115,Jeff Webster,1996,1996,F,6-8,232.0,"February 19, 1971",Oklahoma
4780,116,Martell Webster,2006,2015,G-F,6-7,230.0,"December 4, 1986",
4781,117,Marvin Webster,1976,1987,C,7-1,225.0,"April 13, 1952",Morgan State University
4782,118,Scott Wedman,1975,1987,F-G,6-7,215.0,"July 29, 1952",Colorado
4783,119,Sonny Weems,2009,2016,G-F,6-6,205.0,"July 8, 1986",Arkansas
4784,120,Dick Wehr,1949,1949,F,6-4,180.0,"December 9, 1925",Rice University
4785,121,Brant Weidner,1984,1984,F,6-9,230.0,"October 28, 1960",William & Mary
4786,122,Bob Weiss,1966,1977,G,6-2,180.0,"May 7, 1942",Penn State
4787,123,Rick Weitzman,1968,1968,G,6-2,175.0,"April 30, 1946",Northeastern University
4788,124,Bonzi Wells,1999,2008,G-F,6-5,210.0,"September 28, 1976",Ball State University
4789,125,Bubba Wells,1998,1998,F,6-5,230.0,"July 26, 1974",Austin Peay State University
4790,126,Owen Wells,1975,1975,F,6-7,200.0,"December 9, 1950",Detroit Mercy
4791,127,Ralph Wells,1963,1963,G,6-1,180.0,"September 3, 1940",Northwestern
4792,128,Chris Welp,1988,1990,C,7-0,245.0,"January 2, 1964",Washington
4793,129,Jiří Welsch,2003,2006,G,6-7,208.0,"January 27, 1980",
4794,130,Thomas Welsh,2019,2019,C,7-0,255.0,"February 3, 1996",UCLA
4795,131,Bill Wennington,1986,2000,C,7-0,245.0,"April 26, 1963",St. John's
4796,132,Matt Wenstrom,1994,1994,C,7-1,250.0,"November 4, 1970",UNC
4797,133,Robert Werdann,1993,1997,C,6-11,250.0,"September 12, 1970",St. John's
4798,134,Ray Wertis,1947,1948,G,5-11,,"July 30, 1923",St. John's
4799,135,Blake Wesley,2023,2023,G,6-5,185.0,"March 16, 2003",Notre Dame
4800,136,David Wesley,1994,2007,G,6-0,190.0,"November 14, 1970",Baylor
4801,137,Walt Wesley,1967,1976,C,6-11,220.0,"January 25, 1945",Kansas
4802,138,David West,2004,2018,F-C,6-9,250.0,"August 29, 1980",Xavier
4803,139,Delonte West,2005,2012,G,6-4,180.0,"July 26, 1983",Saint Joseph's
4804,140,Doug West,1990,2001,G-F,6-6,200.0,"May 27, 1967",Villanova
4805,141,Jerry West*,1961,1974,G,6-3,175.0,"May 28, 1938",West Virginia
4806,142,Mario West,2008,2011,G,6-5,210.0,"June 19, 1984",Georgia Tech
4807,143,Mark West,1984,2000,C-F,6-10,230.0,"November 5, 1960",Old Dominion
4808,144,Roland West,1968,1968,G,6-4,178.0,"June 6, 1944",Cincinnati
4809,145,Dexter Westbrook,1968,1968,F,6-8,190.0,,Providence
4810,146,Russell Westbrook,2009,2023,G,6-3,200.0,"November 12, 1988",UCLA
4811,147,Paul Westphal*,1973,1984,G,6-4,195.0,"November 30, 1950",USC
4812,148,John Wetzel,1968,1976,G-F,6-5,190.0,"October 22, 1944",Virginia Tech
4813,149,Robert Whaley,2006,2006,C,6-10,260.0,"April 16, 1982","Barton County Community College, Cincinnati, Walsh University"
4814,150,Ennis Whatley,1984,1997,G,6-3,177.0,"August 11, 1962",Alabama
4815,151,DeJuan Wheat,1998,1999,G,6-0,165.0,"October 14, 1973",Louisville
4816,152,Clinton Wheeler,1988,1989,G,6-1,185.0,"October 27, 1959",William Paterson University
4817,153,Tyson Wheeler,1999,1999,G,5-10,165.0,"October 8, 1975",Rhode Island
4818,154,Skippy Whitaker,1955,1955,G,6-1,180.0,"August 29, 1930",Kentucky
4819,155,Andrew White,2018,2018,G,6-7,210.0,"June 16, 1993","Nebraska, Syracuse"
4820,156,Coby White,2020,2023,G,6-5,195.0,"February 16, 2000",UNC
4821,157,D.J. White,2009,2014,F,6-9,251.0,"August 31, 1986",Indiana
4822,158,Derrick White,2018,2023,G,6-4,190.0,"July 2, 1994","Colorado-Colorado Springs, Colorado"
4823,159,Eric White,1988,1989,F,6-8,200.0,"December 30, 1965",Pepperdine
4824,160,Herb White,1971,1971,G,6-2,195.0,"June 15, 1948",Georgia
4825,161,Hubie White,1963,1971,G-F,6-4,205.0,"January 26, 1940",Villanova
4826,162,Jack White,2023,2023,F,6-7,225.0,"August 5, 1997",Duke
4827,163,Jahidi White,1999,2005,F-C,6-9,290.0,"February 19, 1976",Georgetown
4828,164,James White,2007,2013,G-F,6-7,200.0,"October 21, 1982","Florida, Cincinnati"
4829,165,Jo Jo White*,1970,1981,G,6-3,190.0,"November 16, 1946",Kansas
4830,166,Okaro White,2017,2019,F,6-8,205.0,"August 13, 1992",Florida State
4831,167,Randy White,1990,1994,F,6-8,240.0,"November 4, 1967",Louisiana Tech
4832,168,Rodney White,2002,2005,F,6-9,238.0,"June 28, 1980",UNC Charlotte
4833,169,Rory White,1983,1987,F,6-8,210.0,"August 16, 1959",University of South Alabama
4834,170,Royce White,2014,2014,F,6-8,270.0,"April 10, 1991",Iowa State
4835,171,Rudy White,1976,1981,G,6-2,195.0,"June 23, 1953",Arizona State
4836,172,Tony White,1988,1988,G,6-2,170.0,"February 15, 1965",Tennessee
4837,173,Willie White,1985,1986,G,6-3,195.0,"August 20, 1962",Chattanooga
4838,174,Isaiah Whitehead,2017,2018,G,6-4,213.0,"March 8, 1995",Seton Hall
4839,175,Jerome Whitehead,1979,1989,C-F,6-10,220.0,"September 30, 1956",Marquette
4840,176,Donald Whiteside,1997,1998,G,5-10,160.0,"April 25, 1969",Northern Illinois
4841,177,Hassan Whiteside,2011,2022,C,7-0,265.0,"June 13, 1989",Marshall
4842,178,Dwayne Whitfield,1996,1996,F,6-9,240.0,"August 21, 1972",Jackson State University
4843,179,Chris Whitney,1994,2004,G,6-0,168.0,"October 5, 1971",Clemson
4844,180,Hank Whitney,1968,1970,F-C,6-7,230.0,"April 28, 1939",Iowa State
4845,181,Hawkeye Whitney,1981,1982,G-F,6-5,235.0,"June 22, 1957",NC State
4846,182,Greg Whittington,2021,2021,F,6-8,210.0,"February 7, 1993",Georgetown
4847,183,Shayne Whittington,2015,2016,F-C,6-11,250.0,"March 27, 1991",Western Michigan
4848,184,Sidney Wicks,1972,1981,F-C,6-8,225.0,"September 19, 1949",UCLA
4849,185,Ron Widby,1968,1968,F,6-4,210.0,"March 9, 1945",Tennessee
4850,186,Murray Wier,1950,1950,G,5-9,155.0,"December 12, 1926",Iowa
4851,187,Bob Wiesenhahn,1962,1962,F,6-4,215.0,"December 22, 1938",Cincinnati
4852,188,Joe Wieskamp,2022,2023,G,6-6,212.0,"August 23, 1999",Iowa
4853,189,Aaron Wiggins,2022,2023,G,6-6,200.0,"January 2, 1999",Maryland
4854,190,Andrew Wiggins,2015,2023,F-G,6-7,197.0,"February 23, 1995",Kansas
4855,191,Mitchell Wiggins,1984,1992,G,6-4,185.0,"September 28, 1959","Clemson, Florida State"
4856,192,Lindell Wigginton,2022,2023,G,6-2,189.0,"March 28, 1998",Iowa State
4857,193,Ken Wilburn,1968,1969,F,6-6,195.0,"June 8, 1944",Central State University
4858,194,C.J. Wilcox,2015,2017,G,6-5,195.0,"December 30, 1990",Washington
4859,195,Chris Wilcox,2003,2013,F,6-10,221.0,"September 3, 1982",Maryland
4860,196,D.C. Wilcutt,1949,1950,G,6-2,165.0,"March 25, 1923",Saint Louis
4861,197,Gene Wiley,1963,1968,C,6-10,210.0,"November 12, 1937",Wichita State
4862,198,Jacob Wiley,2018,2018,F,6-7,215.0,"September 4, 1994",Eastern Washington
4863,199,Michael Wiley,1981,1982,F,6-9,200.0,"October 16, 1957",Cal State Long Beach
4864,200,Morlon Wiley,1989,1995,G,6-4,185.0,"September 24, 1966",Cal State Long Beach
4865,201,Win Wilfong,1958,1961,G-F,6-2,185.0,"March 18, 1933",Memphis
4866,202,Lenny Wilkens*,1961,1975,G,6-1,180.0,"October 28, 1937",Providence
4867,203,Bob Wilkerson,1977,1983,G-F,6-6,195.0,"August 15, 1954",Indiana
4868,204,Jamaal Wilkes*,1975,1986,F-G,6-6,190.0,"May 2, 1953",UCLA
4869,205,James Wilkes,1981,1983,F,6-7,195.0,"April 1, 1958",UCLA
4870,206,Damien Wilkins,2005,2018,F-G,6-6,225.0,"January 11, 1980","NC State, Georgia"
4871,207,Dominique Wilkins*,1983,1999,F-G,6-8,215.0,"January 12, 1960",Georgia
4872,208,Eddie Lee Wilkins,1985,1993,F-C,6-10,220.0,"May 7, 1962",Gardner-Webb University
4873,209,Gerald Wilkins,1986,1999,G-F,6-6,185.0,"September 11, 1963",Chattanooga
4874,210,Jeff Wilkins,1981,1986,C-F,6-11,230.0,"March 9, 1955",Illinois State
4875,211,Dale Wilkinson,1985,1985,F,6-10,220.0,"March 18, 1960",Idaho State University
4876,212,Mike Wilks,2003,2010,G,5-10,185.0,"May 7, 1979",Rice University
4877,213,Aaron Williams,1994,2008,F-C,6-9,220.0,"October 2, 1971",Xavier
4878,214,Al Williams,1971,1971,F,6-6,200.0,"February 3, 1948",Drake University
4879,215,Alan Williams,2016,2019,F-C,6-8,265.0,"January 28, 1993",UC Santa Barbara
4880,216,Alondes Williams,2023,2023,G,6-5,210.0,"June 19, 1999","Triton College, Oklahoma, Wake Forest"
4881,217,Alvin Williams,1998,2007,G,6-5,185.0,"August 6, 1974",Villanova
4882,218,Art Williams,1968,1975,G,6-1,180.0,"September 29, 1939",Cal Poly Pomona
4883,219,Bernie Williams,1970,1974,G,6-3,175.0,"December 30, 1945",La Salle
4884,220,Bob Williams,1956,1957,F,6-6,230.0,"May 12, 1931",Florida A&M
4885,221,Brandon Williams,1998,2003,G,6-6,215.0,"February 27, 1975",Davidson
4886,222,Brandon Williams,2022,2022,G,6-2,190.0,"November 22, 1999",Arizona
4887,223,Buck Williams,1982,1998,F-C,6-8,215.0,"March 8, 1960",Maryland
4888,224,C.J. Williams,2018,2019,G,6-5,226.0,"February 6, 1990",NC State
4889,225,Charlie Williams,1968,1973,G,6-0,165.0,"September 5, 1943",Seattle University
4890,226,Chuck Williams,1971,1978,G,6-2,175.0,"June 6, 1946",Colorado
4891,227,Chuckie Williams,1977,1977,G,6-3,180.0,"December 31, 1953",Kansas State
4892,228,Cliff Williams,1969,1969,G,6-3,180.0,"April 15, 1945",Bowling Green
4893,229,Corey Williams,1993,1994,G,6-2,190.0,"April 24, 1970",Oklahoma State
4894,230,Deron Williams,2006,2017,G,6-3,200.0,"June 26, 1984",Illinois
4895,231,Derrick Williams,2012,2018,F,6-8,240.0,"May 25, 1991",Arizona
4896,232,Duck Williams,1980,1980,G,6-2,180.0,"August 2, 1956",Notre Dame
4897,233,Earl Williams,1975,1979,C-F,6-7,230.0,"March 24, 1951",Winston-Salem State
4898,234,Elliot Williams,2012,2016,G,6-5,190.0,"June 20, 1989","Duke, Memphis"
4899,235,Eric Williams,1996,2007,F,6-8,220.0,"July 17, 1972","Vincennes University, Providence"
4900,236,Fly Williams,1975,1975,G-F,6-5,200.0,"February 18, 1953",Austin Peay State University
4901,237,Frank Williams,2003,2005,G,6-3,212.0,"February 25, 1980",Illinois
4902,238,Freeman Williams,1979,1986,G-F,6-4,190.0,"May 15, 1956",Portland State
4903,239,Gene Williams,1970,1970,F,6-7,235.0,"April 1, 1947",Kansas State
4904,240,Grant Williams,2020,2023,F,6-6,236.0,"November 30, 1998",Tennessee
4905,241,Gus Williams,1976,1987,G,6-2,175.0,"October 10, 1953",USC
4906,242,Guy Williams,1985,1986,F,6-9,200.0,"July 1, 1960","San Francisco, Washington State"
4907,243,Hank Williams,1975,1975,F,6-5,210.0,"April 28, 1952",Jacksonville University
4908,244,Herb Williams,1982,1999,C-F,6-10,242.0,"February 16, 1958",Ohio State
4909,245,Hot Rod Williams,1987,1999,F-C,6-11,215.0,"August 9, 1962",Tulane
4910,246,Jalen Williams,2023,2023,G,6-6,195.0,"April 14, 2001",Santa Clara
4911,247,Jason Williams,1999,2011,G,6-1,190.0,"November 18, 1975","Marshall, Florida"
4912,248,Jawad Williams,2009,2011,F,6-9,218.0,"February 19, 1983",UNC
4913,249,Jay Williams,2003,2003,G,6-2,195.0,"September 10, 1981",Duke
4914,250,Jaylin Williams,2023,2023,F,6-10,240.0,"June 29, 2002",Arkansas
4915,251,Jayson Williams,1991,1999,F-C,6-9,240.0,"February 22, 1968",St. John's
4916,252,Jerome Williams,1997,2005,F,6-9,206.0,"May 10, 1973",Georgetown
4917,253,John Williams,1987,1995,F-C,6-8,235.0,"October 26, 1966",LSU
4918,254,Johnathan Williams,2019,2020,F,6-9,228.0,"May 22, 1995","Missouri, Gonzaga"
4919,255,Jordan Williams,2012,2012,F,6-10,260.0,"October 11, 1990",Maryland
4920,256,Justin Williams,2007,2008,F,6-10,225.0,"May 12, 1984",Wyoming
4921,257,Kenny Williams,1991,1994,F,6-9,205.0,"June 9, 1969",Barton County Community College
4922,258,Kenrich Williams,2019,2023,G-F,6-6,210.0,"December 2, 1994",TCU
4923,259,Kevin Williams,1984,1989,G,6-2,175.0,"September 11, 1961","TCU, St. John's"
4924,260,Lorenzo Williams,1993,2000,F-C,6-9,200.0,"July 15, 1969",Stetson University
4925,261,Lou Williams,2006,2022,G,6-1,175.0,"October 27, 1986",
4926,262,Marcus Williams,2007,2010,G,6-3,205.0,"December 3, 1985",UConn
4927,263,Marcus Williams,2008,2009,F,6-7,205.0,"November 18, 1986",Arizona
4928,264,Mark Williams,2023,2023,C,7-1,241.0,"December 16, 2001",Duke
4929,265,Marvin Williams,2006,2020,F,6-8,237.0,"June 19, 1986",UNC
4930,266,Matt Williams,2018,2018,G,6-5,210.0,"October 14, 1993",Central Florida
4931,267,Micheal Williams,1989,1999,G,6-2,175.0,"July 23, 1966",Baylor
4932,268,Mike Williams,1990,1990,F,6-8,255.0,"August 14, 1963","Cincinnati, Bradley"
4933,269,Milt Williams,1971,1975,G,6-2,182.0,"November 22, 1945",Lincoln University of Missouri
4934,270,Mo Williams,2004,2016,G,6-1,198.0,"December 19, 1982",Alabama
4935,271,Monty Williams,1995,2003,F,6-8,225.0,"October 8, 1971",Notre Dame
4936,272,Nate Williams,1972,1979,F-G,6-5,215.0,"May 2, 1950",Utah State University
4937,273,Patrick Williams,2021,2023,F,6-7,215.0,"August 26, 2001",Florida State
4938,274,Pete Williams,1986,1987,F,6-7,190.0,"March 10, 1965",Arizona
4939,275,Ray Williams,1978,1987,G,6-3,188.0,"October 14, 1954",Minnesota
4940,276,Reggie Williams,1988,1997,F-G,6-7,190.0,"March 5, 1964",Georgetown
4941,277,Reggie Williams,2010,2017,F,6-6,205.0,"September 14, 1986",Virginia Military Institute
4942,278,Rickey Williams,1983,1983,G,6-1,175.0,"March 12, 1957","New Mexico, Cal State Long Beach"
4943,279,Rob Williams,1983,1984,G,6-2,175.0,"May 5, 1961",Houston
4944,280,Robert Williams,2019,2023,C-F,6-9,237.0,"October 17, 1997",Texas A&M
4945,281,Ron Williams,1969,1976,G,6-3,188.0,"September 24, 1944",West Virginia
4946,282,Sam Williams,1969,1970,G,6-3,180.0,"January 22, 1945",Iowa
4947,283,Sam Williams,1982,1985,F,6-8,210.0,"March 7, 1959",Arizona State
4948,284,Scott Williams,1991,2005,F-C,6-10,230.0,"March 21, 1968",UNC
4949,285,Sean Williams,2008,2012,C-F,6-10,235.0,"September 13, 1986",Boston College
4950,286,Shammond Williams,1999,2007,G,6-1,201.0,"April 5, 1975",UNC
4951,287,Shawne Williams,2007,2015,F,6-9,225.0,"February 16, 1986",Memphis
4952,288,Shelden Williams,2007,2012,F,6-9,250.0,"October 21, 1983",Duke
4953,289,Sly Williams,1980,1986,F-G,6-7,210.0,"January 26, 1958",Rhode Island
4954,290,Terrence Williams,2010,2013,F,6-6,220.0,"June 28, 1987",Louisville
4955,291,Travis Williams,1998,1999,F,6-6,215.0,"May 27, 1969",South Carolina State
4956,292,Troy Williams,2017,2019,F,6-7,218.0,"December 30, 1994",Indiana
4957,293,Vince Williams Jr.,2023,2023,F,6-6,205.0,"August 30, 2000",VCU
4958,294,Walt Williams,1993,2003,F-G,6-8,219.0,"April 16, 1970",Maryland
4959,295,Ward Williams,1949,1949,F,6-4,195.0,"June 26, 1923",Indiana
4960,296,Willie Williams,1971,1971,F,6-7,200.0,"July 28, 1946",Florida State
4961,297,Ziaire Williams,2022,2023,F,6-8,215.0,"September 12, 2001",Stanford
4962,298,Nigel Williams-Goss,2020,2020,G,6-2,190.0,"September 16, 1994","Gonzaga, Washington"
4963,299,Corliss Williamson,1996,2007,F,6-7,245.0,"December 4, 1973",Arkansas
4964,300,John Williamson,1974,1981,G,6-2,185.0,"November 10, 1951",New Mexico State
4965,301,Zion Williamson,2020,2023,F-C,6-6,284.0,"July 6, 2000",Duke
4966,302,Vann Williford,1971,1971,F,6-6,195.0,"January 26, 1948",NC State
4967,303,Kevin Willis,1985,2007,F-C,7-0,220.0,"September 6, 1962",Michigan State
4968,304,Bill Willoughby,1976,1984,F-C,6-8,205.0,"May 20, 1957",
4969,305,Dedric Willoughby,2000,2000,G-F,6-3,180.0,"May 27, 1974","New Orleans, Iowa State"
4970,306,Bob Wilson,1952,1952,G,6-4,185.0,"March 8, 1926",West Virginia State University
4971,307,Bobby Wilson,1968,1968,F,6-8,215.0,,Kansas
4972,308,Bobby Wilson,1975,1978,G,6-3,175.0,"January 15, 1951",Wichita State
4973,309,Bubba Wilson,1980,1980,G,6-3,175.0,"August 7, 1955",Western Carolina University
4974,310,D.J. Wilson,2018,2022,F,6-10,231.0,"February 19, 1996",Michigan
4975,311,George Wilson,1965,1971,C,6-8,225.0,"May 9, 1942",Cincinnati
4976,312,Isaiah Wilson,1972,1973,G,6-2,175.0,"May 31, 1948",University of Baltimore
4977,313,Jamil Wilson,2018,2018,F,6-7,230.0,"November 21, 1990","Oregon, Marquette"
4978,314,Jasper Wilson,1969,1970,F,6-6,200.0,"July 12, 1947",Southern University and A&M College
4979,315,Jim Wilson,1971,1971,G,5-10,175.0,,Cheyney (PA)
4980,316,Michael Wilson,1984,1987,G,6-4,175.0,"September 15, 1959",Marquette
4981,317,Nikita Wilson,1988,1988,F,6-8,200.0,"February 25, 1964",LSU
4982,318,Othell Wilson,1985,1987,G,6-0,190.0,"October 26, 1961",Virginia
4983,319,Rick Wilson,1979,1980,G,6-5,200.0,"February 7, 1956",Louisville
4984,320,Ricky Wilson,1988,1988,G,6-3,195.0,"July 16, 1964",George Mason
4985,321,Steve Wilson,1971,1972,G,6-5,185.0,"October 16, 1948",Hanover College
4986,322,Trevor Wilson,1991,1996,F,6-7,210.0,"March 16, 1968",UCLA
4987,323,Kyle Wiltjer,2017,2017,F,6-10,240.0,"October 20, 1992","Kentucky, Gonzaga"
4988,324,Kennard Winchester,1991,1993,G-F,6-5,210.0,"September 3, 1966","James Madison University, Averett University"
4989,325,Tony Windis,1960,1960,G,6-1,160.0,"January 27, 1933",Wyoming
4990,326,Dylan Windler,2021,2023,G-F,6-6,196.0,"September 22, 1996",Belmont
4991,327,John Windsor,1964,1964,F,6-8,215.0,"April 3, 1940",Stanford
4992,328,Lee Winfield,1970,1976,G,6-2,174.0,"February 4, 1947",University of North Texas
4993,329,David Wingate,1987,2001,G-F,6-5,185.0,"December 15, 1963",Georgetown
4994,330,Dontonio Wingfield,1995,1998,F,6-8,256.0,"June 23, 1974",Cincinnati
4995,331,Harthorne Wingo,1973,1976,F,6-6,210.0,"September 9, 1947",Friendship Junior College
4996,332,Marv Winkler,1971,1972,G,6-1,164.0,"February 18, 1948",Louisiana
4997,333,Justise Winslow,2016,2023,F,6-6,222.0,"March 26, 1996",Duke
4998,334,Rickie Winslow,1988,1988,F,6-8,225.0,"July 26, 1964",Houston
4999,335,Cassius Winston,2021,2022,G,6-1,185.0,"February 28, 1998",Michigan State
5000,336,Trevor Winter,1999,1999,C,7-0,275.0,"January 7, 1974",Minnesota
5001,337,Brian Winters,1975,1983,G-F,6-4,185.0,"March 1, 1952",South Carolina
5002,338,Voise Winters,1986,1986,F,6-8,200.0,"October 12, 1962",Bradley
5003,339,Skip Wise,1976,1976,G,6-2,170.0,"July 25, 1955",Clemson
5004,340,Willie Wise,1970,1978,F,6-5,210.0,"March 3, 1947","City College of San Francisco, Drake University"
5005,341,James Wiseman,2021,2023,C,7-0,240.0,"March 31, 2001",Memphis
5006,342,Jeff Withey,2014,2018,C,7-0,231.0,"March 7, 1990",Kansas
5007,343,Luke Witte,1974,1976,C,7-0,235.0,"October 19, 1950",Ohio State
5008,344,Greg Wittman,1970,1971,F,6-8,210.0,"May 10, 1947",Western Carolina University
5009,345,Randy Wittman,1984,1992,G-F,6-6,210.0,"October 28, 1959",Indiana
5010,346,Garry Witts,1982,1982,G-F,6-7,190.0,"July 3, 1959",Holy Cross
5011,347,Dave Wohl,1972,1978,G,6-2,185.0,"November 2, 1949",Penn
5012,348,Joe Wolf,1988,1999,F-C,6-11,230.0,"December 17, 1964",UNC
5013,349,Rubén Wolkowyski,2001,2003,F,6-10,270.0,"September 30, 1973",
5014,350,Nate Wolters,2014,2018,G,6-4,190.0,"May 15, 1991",South Dakota State
5015,351,Al Wood,1982,1987,G-F,6-6,193.0,"June 2, 1958",UNC
5016,352,Bob Wood,1950,1950,G,5-10,,"October 7, 1921",Northern Illinois
5017,353,Christian Wood,2016,2023,F,6-10,214.0,"September 27, 1995",UNLV
5018,354,David Wood,1989,1997,F,6-9,227.0,"November 30, 1964",Nevada
5019,355,Howard Wood,1982,1982,F,6-7,235.0,"May 20, 1959",Tennessee
5020,356,Leon Wood,1985,1991,G,6-3,185.0,"March 25, 1962","Arizona, Cal State Fullerton"
5021,357,Robert Woodard II,2021,2022,F,6-6,235.0,"September 22, 1999",Mississippi State
5022,358,Loren Woods,2002,2008,F-C,7-1,245.0,"June 21, 1978","Wake Forest, Arizona"
5023,359,Qyntel Woods,2003,2006,F,6-8,221.0,"February 16, 1981",Northeast Mississippi Community College
5024,360,Randy Woods,1993,1996,G,5-10,185.0,"September 23, 1970",La Salle
5025,361,Tommy Woods,1968,1968,F,6-7,210.0,"June 10, 1943",East Tennessee State University
5026,362,Mike Woodson,1981,1991,G-F,6-5,195.0,"March 24, 1958",Indiana
5027,363,Bob Woollard,1970,1970,C,6-10,225.0,"July 27, 1940",Wake Forest
5028,364,Orlando Woolridge,1982,1994,F,6-9,215.0,"December 16, 1959",Notre Dame
5029,365,Haywoode Workman,1990,2000,G,6-2,180.0,"January 23, 1966","Winston-Salem State, Oral Roberts"
5030,366,Mark Workman,1953,1954,F-C,6-9,215.0,"March 10, 1930",West Virginia
5031,367,Tom Workman,1968,1971,F-C,6-7,218.0,"November 14, 1944",Seattle University
5032,368,Metta World Peace,2000,2017,F,6-7,260.0,"November 13, 1979",St. John's
5033,369,Willie Worsley,1969,1969,G,5-9,175.0,"November 13, 1945",Texas-El Paso
5034,370,Sam Worthen,1981,1982,G,6-5,195.0,"January 17, 1958",Marquette
5035,371,James Worthy*,1983,1994,F,6-9,225.0,"February 27, 1961",UNC
5036,372,Antoine Wright,2006,2011,G-F,6-7,210.0,"February 6, 1984",Texas A&M
5037,373,Bracey Wright,2006,2007,G,6-3,210.0,"July 1, 1984",Indiana
5038,374,Brad Wright,1987,1988,F,6-11,225.0,"March 26, 1962",UCLA
5039,375,Brandan Wright,2008,2018,F-C,6-10,210.0,"October 5, 1987",UNC
5040,376,Chris Wright,2012,2014,F,6-8,226.0,"September 30, 1988",Dayton
5041,377,Chris Wright,2013,2013,G,6-1,210.0,"November 4, 1989",Georgetown
